id,manufacturer,name,certification_id,assurance_level,certification_date,archived_date,remark
550,珠海汇金科技股份有限公司,"汇金动态密码锁 USB 接入 ATMC 管理软件 V1.0",CNITSEC2016PRD0620,EAL1,2016/11/4,2019/11/3,NULL
551,北京启明星辰信息安全技术有限公司,"天珣内网安全风险管理与审计系统 V6.6",CNITSEC2016PRD0621,EAL2,2016/11/14,2019/11/13,NULL
552,杭州迪普科技有限公司,"迪普 Web 应用防火墙 Dptech WAF3000 V1 （千兆）",CNITSEC2016PRD0622,EAL3+,2016/11/14,2019/11/13,NULL
553,杭州迪普科技有限公司,"迪普 Web 应用防火墙 Dptech WAF3000 V1 （万兆）",CNITSEC2016PRD0623,EAL3+,2016/11/14,2019/11/13,NULL
554,北京国保金泰信息安全技术有限公司,"国保金泰网络安全隔离与信息单向导入设备 iGap-5000 V1.0",CNITSEC2016PRD0624,EAL3+,2016/11/14,2019/11/13,NULL
555,北京天融信网络安全技术有限公司,"天融信入侵防御系统 TopIDP3000 （千兆） V3",CNITSEC2016PRD0625,EAL3+,2016/11/14,2019/11/13,NULL
556,北京天融信科技股份有限公司,"天融信入侵防御系统 TopIDP3000 （千兆） V3",CNITSEC2016PRD0626,EAL3+,2016/11/14,2019/11/13,NULL
557,北京天融信网络安全技术有限公司,"天融信入侵防御系统 TopIDP3000 （万兆） V3",CNITSEC2016PRD0627,EAL3+,2016/11/14,2019/11/13,NULL
558,北京天融信科技股份有限公司,"天融信入侵防御系统 TopIDP3000 （万兆） V3",CNITSEC2016PRD0628,EAL3+,2016/11/14,2019/11/13,NULL
559,北京海泰方圆科技股份有限公司,"可视按键型智能密码钥匙 HaiKey3000 V4.1",CNITSEC2016PRD0629,EAL3+,2016/11/17,2019/11/16,NULL
560,恒宝股份有限公司,"IC 卡互联网支付终端（ UranuSafe iCPay HR2-B ） V1.0",CNITSEC2016PRD0630,EAL3+,2016/11/17,2019/11/16,NULL
561,北京中电华大电子设计有限责任公司,"智能 IC 芯片 CIU98320B",CNITSEC2016PRD0602,EAL4+,2016/9/6,2019/9/5,NULL
562,北京天行网安信息技术有限责任公司,"天行安全单向导出系统（ Topwalk-UES V1.0)",CNITSEC2016PRD0603,EAL3+,2016/9/6,2019/9/5,NULL
563,沈阳东软系统集成工程有限公司,"东软 NetEye 集成安全网关入侵防御系统 NISG6000-IPS( 千兆） V4.2",CNITSEC2016PRD0604,EAL3+,2016/9/18,2019/9/17,NULL
564,沈阳东软系统集成工程有限公司,"东软 NetEye 集成安全网关 NISG5000 V4.2 ( 百兆）",CNITSEC2016PRD0605,EAL3+,2016/9/18,2019/9/17,NULL
565,沈阳东软系统集成工程有限公司,"东软 NetEye 集成安全网关 NISG6000 V4.2 ( 千兆）",CNITSEC2016PRD0606,EAL3+,2016/9/18,2019/9/17,NULL
566,沈阳东软系统集成工程有限公司,"NetEye 防火墙 V3.2 ( 百兆 /FW5120 ）",CNITSEC2016PRD0607,EAL3+,2016/9/18,2019/9/17,NULL
567,沈阳东软系统集成工程有限公司,"NetEye 防火墙 V3.2 ( 千兆 /FW5200 ）",CNITSEC2016PRD0608,EAL3+,2016/9/18,2019/9/17,NULL
568,沈阳东软系统集成工程有限公司,"NetEye 防火墙 V3.2 ( 万兆 /FW5800 ）",CNITSEC2016PRD0609,EAL3+,2016/9/18,2019/9/17,NULL
569,华为技术有限公司,"HUAWEI USG6000 防火墙（万兆） V5",CNITSEC2016PRD0610,EAL3+,2016/9/23,2019/9/22,NULL
570,深圳市文鼎创数据科技有限公司,"音码型智能密码钥匙 EsecuKey-K3A(2)/V1.0",CNITSEC2016PRD0611,EAL3+,2016/10/9,2019/10/8,NULL
571,北京山石网科信息技术有限公司,"SG-6000 安全网关（千兆） V5.0",CNITSEC2016PRD0612,EAL3+,2016/10/9,2019/10/8,NULL
572,北京山石网科信息技术有限公司,"SG-6000 安全网关（万兆） V5.0",CNITSEC2016PRD0613,EAL3+,2016/10/9,2019/10/8,NULL
573,南京富岛信息工程有限公司,"信关数据终端（ V2.1/HD007)",CNITSEC2016PRD0614,EAL2,2016/10/17,2019/10/16,NULL
574,天地融科技股份有限公司,"OnKey193D USBKey V2.2",CNITSEC2016PRD0594,EAL4+,2016/8/24,2019/8/23,NULL
575,华为技术有限公司,"华为 FusionServer 服务器管理软件 V1.0",CNITSEC2016PRD0595,EAL3+,2016/8/24,2019/8/23,NULL
576,北京星网锐捷网络技术有限公司,"锐捷 NGFW （千兆） RG-WALL 1600 V5.2",CNITSEC2016PRD0596,EAL3+,2016/8/24,2019/8/23,NULL
577,北京星网锐捷网络技术有限公司,"锐捷 NGFW （万兆） RG-WALL 1600 V5.2",CNITSEC2016PRD0597,EAL3+,2016/8/24,2019/8/23,NULL
578,北京神州绿盟科技有限公司,"绿盟数据库审计系统（千兆） V5.6",CNITSEC2016PRD0598,EAL3+,2016/8/24,2019/8/23,NULL
579,浪潮集团有限公司,"云海•云数据中心管理平台 V4",CNITSEC2016PRD0599,EAL3+,2016/8/24,2019/8/23,NULL
580,盈世信息科技（北京）有限公司,"Coremail XT 电子邮件系统 V3.0",CNITSEC2016PRD0600,EAL2,2016/8/24,2019/8/23,NULL
581,盈世信息科技（北京）有限公司,"Coremail XT 电子邮件系统 V5.0",CNITSEC2016PRD0601,EAL3+,2016/8/24,2019/8/23,NULL
582,北京宏思电子技术有限责任公司,"USBKey 芯片 HSC08K1",CNITSEC2016PRD0584,EAL4+,2016/6/27,2019/6/26,NULL
583,北京奇安信科技有限公司,"360 天擎终端安全管理系统 V6.0",CNITSEC2016PRD0585,EAL2,2016/6/27,2019/6/26,NULL
584,华为技术有限公司,"HUAWEI NIP6000D 入侵检测系统（千兆） V5",CNITSEC2016PRD0586,EAL3+,2016/6/29,2019/6/28,NULL
585,华为技术有限公司,"HUAWEI NIP6000 入侵防御系统（万兆） V5",CNITSEC2016PRD0587,EAL3+,2016/6/29,2019/6/28,NULL
586,北京网康科技有限公司,"互联网控制网关 ( 万兆） NS-ICG V7.4",CNITSEC2016PRD0588,EAL3+,2016/7/15,2019/7/14,NULL
587,飞天诚信科技股份有限公司,"可视按键型智能密码钥匙 InterPass3000 V4.1",CNITSEC2016PRD0589,EAL4+,2016/7/15,2019/7/14,NULL
588,北京坚石诚信科技有限公司,"可视按键型智能密码钥匙 ET O-KEY V4.1",CNITSEC2016PRD0590,EAL4+,2016/7/15,2019/7/14,NULL
589,杭州晟元数据安全技术股份有限公司,"个人支付终端芯片 AS568",CNITSEC2016PRD0591,EAL4+,2016/7/28,2019/7/27,NULL
590,杭州迪普科技有限公司,"迪普防火墙 Dptech FW1000( 千兆） V1.0",CNITSEC2016PRD0592,EAL3+,2016/7/28,2019/7/27,NULL
591,杭州迪普科技有限公司,"迪普防火墙 Dptech FW1000( 万兆） V1.0",CNITSEC2016PRD0593,EAL3+,2016/7/28,2019/7/27,NULL
592,国民技术股份有限公司,"USBKey 芯片 Z8D256U",CNITSEC2016PRD0578,EAL4+,2016/6/2,2019/6/1,NULL
593,北京中电华大电子设计有限责任公司,"智能 IC 芯片 CIU98320B",CNITSEC2016PRD0579,EAL4+,2016/6/2,2019/6/1,NULL
594,北京同方微电子有限公司,"USBKEY 芯片 THK88 1.1",CNITSEC2016PRD0580,EAL4+,2016/6/2,2019/6/1,NULL
595,广州江南科友科技股份有限公司,"运维安全审计系统 HAC V3",CNITSEC2016PRD0581,EAL1,2016/6/2,2019/6/1,NULL
596,北京娜迦信息科技发展有限公司,"娜迦移动应用程序安全加固保护工具系统 V2.0.2- 安全加固模块",CNITSEC2016PRD0582,EAL2,2016/6/12,2019/6/11,NULL
597,国民技术股份有限公司,"智能密码钥匙芯片 Z32HUB",CNITSEC2016PRD0583,EAL4+,2016/6/15,2019/6/14,NULL
598,北京中测安华科技有限公司,"网安天目 DE-LC510( 千兆） V1.0",CNITSEC2016PRD0554,EAL3+,2016/3/23,2019/3/22,NULL
599,大庆中基石油通信建设有限公司,"网安天目 DE-LC510( 千兆） V1.0",CNITSEC2016PRD0555,EAL3+,2016/3/23,2019/3/22,NULL
600,珠海汇金科技股份有限公司,"卡钔动态密码锁系统 V1.0",CNITSEC2016PRD0556,EAL1,2016/3/31,2019/3/30,NULL
601,北京网御星云信息技术有限公司,"网御防病毒网关系统 V3.0",CNITSEC2016PRD0557,EAL3+,2016/3/31,2019/3/30,NULL
602,北京神州绿盟科技有限公司,"绿盟安全审计系统（千兆） V5.6",CNITSEC2016PRD0558,EAL3+,2016/3/31,2019/3/30,NULL
603,北京神州绿盟科技有限公司,"绿盟安全审计系统（万兆） V5.6",CNITSEC2016PRD0559,EAL3+,2016/3/31,2019/3/30,NULL
604,北京网御星云信息技术有限公司,"网御入侵防护系统 V3.0 （百兆）",CNITSEC2016PRD0560,EAL3+,2016/4/21,2019/4/20,NULL
605,北京网御星云信息技术有限公司,"网御入侵防护系统 V3.0 （千兆）",CNITSEC2016PRD0561,EAL3+,2016/4/21,2019/4/20,NULL
606,北京网御星云信息技术有限公司,"网御入侵防护系统 V3.0 （万兆）",CNITSEC2016PRD0562,EAL3+,2016/4/21,2019/4/20,NULL
607,上海爱信诺航芯电子科技有限公司,"智能密码钥匙芯片 SCC-X/V1.2",CNITSEC2016PRD0563,EAL4+,2016/4/27,2019/4/26,NULL
608,网神信息技术（北京）股份有限公司,"网神 SecGate 3600 安全网关（千兆 /V3.6.6.0 ）",CNITSEC2016PRD0564,EAL3+,2016/4/27,2019/4/26,NULL
609,网神信息技术（北京）股份有限公司,"网神 SecGate 3600 安全网关（万兆 /V3.6.6.0 ）",CNITSEC2016PRD0565,EAL3+,2016/4/27,2019/4/26,NULL
610,飞天诚信科技股份有限公司,"音码型智能密码钥匙 AudioPass V5.0",CNITSEC2016PRD0566,EAL4+,2016/5/13,2019/5/12,NULL
611,北京坚石诚信科技有限公司,"音码型智能密码钥匙 ET A-KEY V5.0",CNITSEC2016PRD0567,EAL4+,2016/5/13,2019/5/12,NULL
612,北京中电华大电子设计有限责任公司,"USBKey 芯片 CIU51256A",CNITSEC2016PRD0568,EAL4+,2016/5/13,2019/5/12,NULL
613,深圳中兴网信科技有限公司,"防火墙 ZXSEC US V5.0 （万兆）",CNITSEC2016PRD0569,EAL3+,2016/5/18,2019/5/17,NULL
614,北京网康科技有限公司,"下一代防火墙 NGFW( 千兆） V3.2",CNITSEC2016PRD0570,EAL3+,2016/5/18,2019/5/17,NULL
615,北京天融信网络安全技术有限公司,"天融信网络审计系统 TA-Net （千兆） V3",CNITSEC2016PRD0571,EAL3+,2016/5/18,2019/5/17,NULL
616,北京天融信科技股份有限公司,"天融信网络审计系统 TA-Net （千兆） V3",CNITSEC2016PRD0572,EAL3+,2016/5/18,2019/5/17,NULL
617,北京天融信科技股份有限公司,"天融信防火墙系统 NGFW4000-UF （万兆） V3",CNITSEC2016PRD0573,EAL3+,2016/5/18,2019/5/17,NULL
618,杭州迪普科技有限公司,"迪普入侵防御系统 Dptech IPS2000( 万兆） V1.0",CNITSEC2016PRD0574,EAL3+,2016/5/18,2019/5/17,NULL
619,北京大明五洲科技有限公司,"显示按键型智能密码钥匙 eSafeLD_P V1.2",CNITSEC2016PRD0575,EAL3+,2016/5/18,2019/5/17,NULL
620,北京神州绿盟科技有限公司,"绿盟 WEB 应用防护系统（千兆） V6.0",CNITSEC2016PRD0576,EAL3+,2016/5/18,2019/5/17,NULL
621,北京神州绿盟科技有限公司,"绿盟 WEB 应用防护系统（万兆） V6.0",CNITSEC2016PRD0577,EAL3+,2016/5/18,2019/5/17,NULL
622,北京中油瑞飞信息技术有限责任公司,"瑞飞 SecFW 防火墙 V3.0",CNITSEC2016PRD0551,EAL3+,2016/3/2,2019/3/1,NULL
623,深圳市思迪信息技术股份有限公司,"思迪安全交易软件 V2.0",CNITSEC2015PRD0511,EAL2,2015/7/7,2018/7/6,NULL
624,北京网智天元科技股份有限公司,"金融数据归档及脱敏系统 V1.0",CNITSEC2016PRD0552,EAL1,2016/3/16,2019/3/15,NULL
625,"中恒华瑞 ( 北京 ) 信息技术有限公司","企业数据管理系统 V5.1",CNITSEC2016PRD0553,EAL1,2016/3/16,2019/3/15,NULL
626,北京中测安华科技有限公司,"网安天目 DE-LC510( 千兆） V1.0",CNITSEC2016PRD0554,EAL3+,2016/3/23,2019/3/22,NULL
627,大庆中基石油通信建设有限公司,"网安天目 DE-LC510( 千兆） V1.0",CNITSEC2016PRD0555,EAL3+,2016/3/23,2019/3/22,NULL
628,珠海汇金科技股份有限公司,"卡钔动态密码锁系统 V1.0",CNITSEC2016PRD0556,EAL1,2016/3/31,2019/3/30,NULL
629,北京网御星云信息技术有限公司,"网御防病毒网关系统 V3.0",CNITSEC2016PRD0557,EAL3+,2016/3/31,2019/3/30,NULL
630,北京神州绿盟科技有限公司,"绿盟安全审计系统（千兆） V5.6",CNITSEC2016PRD0558,EAL3+,2016/3/31,2019/3/30,NULL
631,北京神州绿盟科技有限公司,"绿盟安全审计系统（万兆） V5.6",CNITSEC2016PRD0559,EAL3+,2016/3/31,2019/3/30,NULL
632,北京神州绿盟科技有限公司,"绿盟网络入侵检测系统 V5.6",CNITSEC2016I&OE0017,自主原创,2016/3/16,2019/3/15,NULL
633,中国邮政集团公司,"中国邮政安全电子邮件 V2.1",CNITSEC2016PRD0538,EAL3+,2016/1/21,2019/1/20,NULL
634,深圳市星龙基电子技术有限公司,"可视按键型智能密码钥匙 Surf800 V2.0",CNITSEC2016PRD0539,EAL3+,2016/1/21,2019/1/20,NULL
635,北京握奇智能科技有限公司,"蓝牙型智能密码钥匙 WatchKeyOCL MB/V3.4",CNITSEC2016PRD0540,EAL3+,2016/1/21,2019/1/20,NULL
636,杭州华三通信技术有限公司,"H3C SecPath F1000 防火墙（千兆） /Comware V7",CNITSEC2016PRD0541,EAL3+,2016/2/2,2019/2/1,NULL
637,杭州华三通信技术有限公司,"H3C SecPath F5000 防火墙（万兆） /Comware V7",CNITSEC2016PRD0542,EAL3+,2016/2/2,2019/2/1,NULL
638,杭州华三通信技术有限公司,"H3C SecPath M9000 多业务安全网关（防火墙）（万兆） /Comware V",CNITSEC2016PRD0543,EAL3+,2016/2/2,2019/2/1,NULL
639,杭州华三通信技术有限公司,"H3C SecBlade 安全模块（万兆） /Comware V7",CNITSEC2016PRD0544,EAL3+,2016/2/2,2019/2/1,NULL
640,网神信息技术（北京）股份有限公司,"网神 SecFox 安全审计系统 V5.0",CNITSEC2016PRD0545,EAL3+,2016/2/14,2019/2/13,NULL
641,北京启明星辰信息安全技术有限公司,"天清 Web 应用安全网关 V7.0 （百兆）",CNITSEC2016PRD0546,EAL3+,2016/2/18,2019/2/17,NULL
642,北京启明星辰信息安全技术有限公司,"天清 Web 应用安全网关 V7.0 （千兆）",CNITSEC2016PRD0547,EAL3+,2016/2/18,2019/2/17,NULL
643,北京启明星辰信息安全技术有限公司,"天清 Web 应用安全网关 V7.0 （万兆）",CNITSEC2016PRD0548,EAL3+,2016/2/18,2019/2/17,NULL
644,北京网御星云信息技术有限公司,"网御 Web 应用安全防护系统 V3.0 （万兆）",CNITSEC2016PRD0549,EAL3+,2016/2/18,2019/2/17,NULL
645,南京东屋电气有限公司,"动态密码锁 ATM C 端接入管理系统 V1.2",CNITSEC2016PRD0550,EAL1,2016/2/18,2019/2/17,NULL
646,国民技术股份有限公司,"智能密码钥匙芯片 Z32HUB",CNITSEC2015PRD0532,EAL4+,2015/12/24,2018/12/23,NULL
647,北京中金国信科技有限公司,"蓝牙可视按键型 USBKey 天盾 -Ulan V3.3",CNITSEC2015PRD0533,EAL3+,2015/12/24,2018/12/23,NULL
648,恒宝股份有限公司,"扩展型 USBKey （ UranuSafe Ex-Key/V5.0)",CNITSEC2015PRD0534,EAL4+,2015/12/24,2018/12/23,NULL
649,飞天诚信科技股份有限公司,"蓝牙型智能密码钥匙 bInterPass V5.0",CNITSEC2015PRD0535,EAL3+,2015/12/24,2018/12/23,NULL
650,北京坚石诚信科技有限公司,"蓝牙型智能密码钥匙 ET B-KEY V5.0",CNITSEC2015PRD0536,EAL3+,2015/12/24,2018/12/23,NULL
651,西安交大捷普网络科技有限公司,"捷普入侵检测系统（千兆） V3.0",CNITSEC2016PRD0537,EAL3+,2016/1/6,2019/1/5,NULL
652,网神信息技术（北京）股份有限公司,"网神 SecGate3600 防火墙 V3.6.6.0",CNITSEC2015I&OE0015,自主原创,2015/12/3,2018/12/2,NULL
653,北京天融信科技股份有限公司,"天融信防火墙系统 V3",CNITSEC2016I&OE0016,自主原创,2016/1/6,2019/1/5,NULL
654,北京洋浦伟业科技发展有限公司,"梆梆安全移动应用云安全加固服务系统 V5.0",CNITSEC2015PRD0525,EAL2,2015/11/3,2018/11/2,NULL
655,天地融科技股份有限公司,"OnKey192 时间挑战型动态令牌 V1.8.1",CNITSEC2015PRD0526,EAL3+,2015/11/3,2018/11/2,NULL
656,国民技术股份有限公司,"支持智能密码钥匙及支付终端的芯片 Z32HUA",CNITSEC2015PRD0527,EAL4+,2015/11/3,2018/11/2,NULL
657,北京神州绿盟科技有限公司,"绿盟网络入侵检测系统（千兆） V5.6",CNITSEC2015PRD0528,EAL3+,2015/11/24,2018/11/23,NULL
658,北京神州绿盟科技有限公司,"绿盟网络入侵检测系统（万兆） V5.6",CNITSEC2015PRD0529,EAL3+,2015/11/24,2018/11/23,NULL
659,北京神州绿盟科技有限公司,"绿盟网络入侵防护系统（千兆） V5.6",CNITSEC2015PRD0530,EAL3+,2015/11/24,2018/11/23,NULL
660,北京神州绿盟科技有限公司,"绿盟网络入侵防护系统（万兆） V5.6",CNITSEC2015PRD0531,EAL3+,2015/11/24,2018/11/23,NULL
661,北京旋极信息技术股份有限公司,"可视按键型智能密码钥匙 ComyiKEY-320 V3.0",CNITSEC2015PRD0514,EAL3+,2015/8/18,2018/8/17,NULL
662,深圳市文鼎创数据科技有限公司,"蓝牙型智能密码钥匙 EsecuKey-K3C(2) V02.06",CNITSEC2015PRD0515,EAL4+,2015/8/18,2018/8/17,NULL
663,上海动联信息技术股份限公司,"动联复合型动态令牌 K8 V2.1",CNITSEC2015PRD0516,EAL3+,2015/8/18,2018/8/17,NULL
664,成都科来软件有限公司,"科来网络回溯分析系统 V5.0",CNITSEC2015PRD0517,EAL1,2015/8/21,2018/8/20,NULL
665,网易（杭州）网络有限公司,"网易企业级安全电子邮箱系统 V2.0",CNITSEC2015PRD0518,EAL3+,2015/8/21,2018/8/20,NULL
666,中电长城网际系统应用有限公司,"DVB 广播信息可信校验系统 V1.0",CNITSEC2015PRD0519,EAL3+,2015/9/7,2018/9/6,NULL
667,网神信息技术（北京）股份有限公司,"网神 SecSIS 3600 安全隔离与信息交换系统 V2.0",CNITSEC2015PRD0520,EAL3+,2015/9/7,2018/9/6,NULL
668,上海金电网安科技有限公司,"金电网安安全隔离与信息交换系统 FerryWay V2.0",CNITSEC2015PRD0521,EAL3+,2015/9/16,2018/9/15,NULL
669,华为技术有限公司,"HUAWEI SVN5000 安全接入网关 V5.30",CNITSEC2015PRD0522,EAL3+,2015/10/10,2018/10/9,NULL
670,网神信息技术（北京）股份有限公司,"网神 SecGate 3600 防火墙（万兆 /V3.6.6.0 ）",CNITSEC2015PRD0523,EAL3+,2015/10/13,2018/10/12,NULL
671,北京元心科技有限公司,"元心智能移动操作系统 V1.0",CNITSEC2015PRD0524,EAL4,2015/10/26,2018/10/25,NULL
672,上海动联信息技术股份有限公司,"动联可视按键型智能密码钥匙 DynamiKeyU2 V1.0",CNITSEC2015PRD0505,EAL4+,2015/6/15,2018/6/14,NULL
673,国民技术股份有限公司,"USBKey 芯片 Z8D256U",CNITSEC2015PRD0506,EAL4+,2015/6/15,2018/6/14,NULL
674,上海众人网络安全技术有限公司,"时间挑战复合型令牌 isKEY514 V2.5",CNITSEC2015PRD0507,EAL3+,2015/6/23,2018/6/22,NULL
675,飞天诚信科技股份有限公司,"挑战应答型动态令牌 OTP c300 V1.1.0",CNITSEC2015PRD0508,EAL3+,2015/6/23,2018/6/22,NULL
676,华为技术有限公司,"HUAWEI OceanStor V200R002",CNITSEC2015PRD0509,EAL3+,2015/6/29,2018/6/28,NULL
677,北京启明星辰信息安全技术有限公司,"天清入侵防御系统 V6.0( 万兆）",CNITSEC2015PRD0510,EAL3+,2015/6/29,2018/6/28,NULL
678,深圳市思迪信息技术有限公司,"思迪安全交易软件 V2.0",CNITSEC2015PRD0511,EAL2,2015/7/7,2018/7/6,NULL
679,北京天融信科技股份有限公司,"天融信安全管理系统 V3",CNITSEC2015PRD0512,EAL3+,2015/7/24,2018/7/23,NULL
680,北京天融信科技股份有限公司,"天融信防火墙系统 NGFW4000-UF( 千兆） V3",CNITSEC2015PRD0513,EAL3+,2015/7/24,2018/7/23,NULL
681,中国航天系统工程有限公司,"航天（ DCS ）异常检测系统 V1.0",CNITSEC2015ICS0007,信息安全专项,2015/6/4,2018/6/3,NULL
682,福州福大自动化科技有限公司,"DCS 异常状态监测系统 V1.0",CNITSEC2015ICS0008,信息安全专项,2015/6/4,2018/6/3,NULL
683,浪潮创新科技有限公司,"浪潮创新集散控制系统（ DCS ）的异常监测产品（ I-SIEM ） V1.0",CNITSEC2015ICS0009,信息安全专项,2015/6/4,2018/6/3,NULL
684,山东鲁能控制工程有限公司,"DCS 异常监测系统 V2.1",CNITSEC2015ICS0010,信息安全专项,2015/6/4,2018/6/3,NULL
685,广州三零卫士信息安全有限公司,"三零卫士工业控制网信息安全异常监测软件 V1.2",CNITSEC2015ICS0011,信息安全专项,2015/6/4,2018/6/3,NULL
686,北京神州绿盟科技有限公司,"绿盟工控漏洞扫描系统 V6.0",CNITSEC2015ICS0012,信息安全专项,2015/6/4,2018/6/3,NULL
687,北京启明星辰信息安全技术有限公司,"天镜脆弱性扫描与管理系统 V6.0- 工控系统专用版",CNITSEC2015ICS0013,信息安全专项,2015/6/4,2018/6/3,NULL
688,上海三零卫士信息安全有限公司,"三零卫士工业控制系统信息安全网关 30TrustCON FWS V1.0",CNITSEC2015ICS0014,信息安全专项,2015/6/15,2018/6/14,NULL
689,北京航天数控系统有限公司,"HT706-ICSP 边界安全专用网关 HT706-ICSP V1.0",CNITSEC2015ICS0015,信息安全专项,2015/6/15,2018/6/14,NULL
690,网神信息技术（北京）股份有限公司,"网神工业控制安全网关系统 百兆 /V4.0",CNITSEC2015ICS0016,信息安全专项,2015/6/15,2018/6/14,NULL
691,北京东土科技股份有限公司,"Agate7000 工控安全服务器 V1.0",CNITSEC2015ICS0017,信息安全专项,2015/6/15,2018/6/14,NULL
